account_id,amount,iso_currency_code,unofficial_currency_code,category,category_id,date,name,merchant_name,payment_channel,pending,transaction_id,transaction_type,location.address,location.city,location.region,location.postal_code,location.country,location.lat,location.lon,location.store_number
account_0,296.89,USD,,"['Travel', 'Airlines']",16291333,5/30/23,JetBlue,JetBlue,in store,FALSE,transaction_9550,place,123 Example St,Chicago,IL,18909,US,,,2138
account_1,898.81,USD,,"['Food and Drink', 'Restaurants']",17637177,7/16/23,Subway,Subway,in store,FALSE,transaction_9551,place,123 Example St,Houston,CA,13656,US,,,778
account_2,1571.3,USD,,"['Shops', 'Supermarkets and Groceries']",13229474,12/18/23,Walmart,Walmart,in store,FALSE,transaction_9552,place,123 Example St,San Francisco,NY,81429,US,,,3679
account_3,1282.98,USD,,"['Shops', 'Supermarkets and Groceries']",14615421,7/30/23,Walmart,Walmart,in store,TRUE,transaction_9553,place,123 Example St,Los Angeles,TX,83777,US,,,4186
account_4,1642.31,USD,,"['Shops', 'Supermarkets and Groceries']",15165067,9/11/23,Kroger,Kroger,in store,TRUE,transaction_9554,place,123 Example St,Los Angeles,TX,76925,US,,,4812
account_5,236.74,USD,,"['Food and Drink', 'Restaurants']",18214812,1/30/24,McDonald's,McDonald's,in store,TRUE,transaction_9555,place,123 Example St,San Francisco,IL,44264,US,,,4190
account_6,1920.7,USD,,"['Entertainment', 'Movies']",15205319,7/10/23,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_9556,place,123 Example St,Los Angeles,TX,37343,US,,,999
account_7,78.82,USD,,"['Food and Drink', 'Restaurants']",17665755,10/29/23,Subway,Subway,in store,FALSE,transaction_9557,place,123 Example St,Los Angeles,IL,99565,US,,,3818
account_8,955.56,USD,,"['Clothing', 'Apparel']",18237792,12/7/23,Old Navy,Old Navy,in store,FALSE,transaction_9558,place,123 Example St,San Francisco,IL,88445,US,,,2890
account_9,1452.43,USD,,"['Shops', 'Supermarkets and Groceries']",13685553,7/4/23,Target,Target,in store,FALSE,transaction_9559,place,123 Example St,Los Angeles,CA,48005,US,,,387
account_0,1172.93,USD,,"['Food and Drink', 'Restaurants']",18209713,11/23/23,Starbucks,Starbucks,in store,TRUE,transaction_9560,place,123 Example St,New York,TX,96304,US,,,1478
account_1,1929.84,USD,,"['Entertainment', 'Movies']",18437680,10/9/23,Landmark Theatres,Landmark Theatres,in store,TRUE,transaction_9561,place,123 Example St,Chicago,IL,29583,US,,,520
account_2,675.32,USD,,"['Travel', 'Airlines']",13164486,10/16/23,United Airlines,United Airlines,in store,TRUE,transaction_9562,place,123 Example St,Houston,NY,14411,US,,,3764
account_3,349.97,USD,,"['Technology', 'Electronics']",15228021,1/22/24,Best Buy,Best Buy,in store,TRUE,transaction_9563,place,123 Example St,San Francisco,IL,11738,US,,,3378
account_4,737.02,USD,,"['Entertainment', 'Movies']",16488260,11/9/23,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_9564,place,123 Example St,Houston,IL,20036,US,,,4330
account_5,78.7,USD,,"['Clothing', 'Apparel']",13700848,9/14/23,Old Navy,Old Navy,in store,TRUE,transaction_9565,place,123 Example St,Chicago,IL,11091,US,,,465
account_6,1589.74,USD,,"['Technology', 'Electronics']",16053980,2/24/23,Apple Store,Apple Store,in store,FALSE,transaction_9566,place,123 Example St,New York,CA,47084,US,,,702
account_7,1449.58,USD,,"['Transportation', 'Ride Share']",13927910,4/2/23,Uber,Uber,in store,TRUE,transaction_9567,place,123 Example St,Houston,IL,36513,US,,,1117
account_8,583.56,USD,,"['Clothing', 'Apparel']",14415209,1/28/24,Under Armour,Under Armour,in store,FALSE,transaction_9568,place,123 Example St,Los Angeles,IL,25241,US,,,4751
account_9,609.73,USD,,"['Food and Drink', 'Restaurants']",13841694,9/24/23,Subway,Subway,in store,FALSE,transaction_9569,place,123 Example St,Chicago,IL,46906,US,,,4035
account_0,1192.76,USD,,"['Food and Drink', 'Restaurants']",17124416,12/21/23,Subway,Subway,in store,TRUE,transaction_9570,place,123 Example St,Houston,NY,18872,US,,,353
account_1,291.49,USD,,"['Food and Drink', 'Restaurants']",16523417,2/2/24,Chipotle,Chipotle,in store,FALSE,transaction_9571,place,123 Example St,New York,CA,48048,US,,,3139
account_2,428.38,USD,,"['Travel', 'Airlines']",15379176,7/16/23,United Airlines,United Airlines,in store,TRUE,transaction_9572,place,123 Example St,Chicago,IL,22169,US,,,2828
account_3,1839.02,USD,,"['Travel', 'Airlines']",18053404,3/14/23,American Airlines,American Airlines,in store,TRUE,transaction_9573,place,123 Example St,Houston,CA,43268,US,,,4386
account_4,1542.79,USD,,"['Travel', 'Airlines']",18440387,1/2/24,United Airlines,United Airlines,in store,FALSE,transaction_9574,place,123 Example St,Los Angeles,IL,99384,US,,,154
account_5,1822.83,USD,,"['Transportation', 'Ride Share']",13904603,10/9/23,Uber,Uber,in store,TRUE,transaction_9575,place,123 Example St,New York,NY,22411,US,,,4163
account_6,924.95,USD,,"['Shops', 'Supermarkets and Groceries']",14711134,8/6/23,Kroger,Kroger,in store,TRUE,transaction_9576,place,123 Example St,San Francisco,IL,86960,US,,,1502
account_7,321.89,USD,,"['Technology', 'Electronics']",16317918,8/23/23,Best Buy,Best Buy,in store,FALSE,transaction_9577,place,123 Example St,Houston,IL,10790,US,,,1881
account_8,1828.14,USD,,"['Travel', 'Airlines']",14223750,2/9/24,Delta Airlines,Delta Airlines,in store,TRUE,transaction_9578,place,123 Example St,Los Angeles,NY,89651,US,,,4438
account_9,158.12,USD,,"['Technology', 'Electronics']",16060916,10/9/23,Apple Store,Apple Store,in store,FALSE,transaction_9579,place,123 Example St,New York,CA,97795,US,,,815
account_0,1700.81,USD,,"['Clothing', 'Apparel']",14924963,7/29/23,Nike,Nike,in store,FALSE,transaction_9580,place,123 Example St,Chicago,CA,97548,US,,,1825
account_1,896.25,USD,,"['Clothing', 'Apparel']",16857899,4/13/23,Under Armour,Under Armour,in store,FALSE,transaction_9581,place,123 Example St,Los Angeles,TX,55423,US,,,2243
account_2,8.94,USD,,"['Clothing', 'Apparel']",13586597,8/24/23,Old Navy,Old Navy,in store,FALSE,transaction_9582,place,123 Example St,Chicago,NY,53511,US,,,3480
account_3,323.92,USD,,"['Food and Drink', 'Restaurants']",13580236,1/27/24,McDonald's,McDonald's,in store,TRUE,transaction_9583,place,123 Example St,Houston,NY,92259,US,,,883
account_4,1262.55,USD,,"['Transportation', 'Ride Share']",18253143,7/7/23,Uber,Uber,in store,TRUE,transaction_9584,place,123 Example St,Chicago,TX,45829,US,,,3477
account_5,1674.52,USD,,"['Technology', 'Electronics']",18621445,11/29/23,Samsung,Samsung,in store,FALSE,transaction_9585,place,123 Example St,Los Angeles,TX,20844,US,,,3823
account_6,929.6,USD,,"['Entertainment', 'Movies']",13161343,7/27/23,Regal Cinemas,Regal Cinemas,in store,TRUE,transaction_9586,place,123 Example St,Houston,CA,31910,US,,,4305
account_7,28.43,USD,,"['Transportation', 'Ride Share']",14007064,8/8/23,Lyft,Lyft,in store,FALSE,transaction_9587,place,123 Example St,Chicago,NY,89414,US,,,807
account_8,264.16,USD,,"['Technology', 'Electronics']",13619404,3/5/23,Best Buy,Best Buy,in store,TRUE,transaction_9588,place,123 Example St,Chicago,NY,44243,US,,,3407
account_9,728.64,USD,,"['Travel', 'Airlines']",14258170,9/6/23,JetBlue,JetBlue,in store,TRUE,transaction_9589,place,123 Example St,New York,IL,91475,US,,,1972
account_0,1910.16,USD,,"['Shops', 'Supermarkets and Groceries']",14409480,10/10/23,Costco,Costco,in store,TRUE,transaction_9590,place,123 Example St,Chicago,NY,81081,US,,,3485
account_1,1916.11,USD,,"['Food and Drink', 'Restaurants']",13080831,10/9/23,Chipotle,Chipotle,in store,TRUE,transaction_9591,place,123 Example St,San Francisco,CA,74876,US,,,1728
account_2,778.05,USD,,"['Transportation', 'Ride Share']",16422925,8/8/23,Uber,Uber,in store,FALSE,transaction_9592,place,123 Example St,San Francisco,TX,33356,US,,,3991
account_3,1478.65,USD,,"['Transportation', 'Ride Share']",14425440,12/28/23,Uber,Uber,in store,TRUE,transaction_9593,place,123 Example St,Chicago,IL,65424,US,,,2073
account_4,123.45,USD,,"['Technology', 'Electronics']",17899007,7/28/23,Sony,Sony,in store,FALSE,transaction_9594,place,123 Example St,Houston,CA,79004,US,,,1123
account_5,1523.89,USD,,"['Shops', 'Supermarkets and Groceries']",14252300,10/31/23,Target,Target,in store,TRUE,transaction_9595,place,123 Example St,Los Angeles,IL,50354,US,,,1098
account_6,1966.08,USD,,"['Food and Drink', 'Restaurants']",14323611,4/12/23,Chipotle,Chipotle,in store,FALSE,transaction_9596,place,123 Example St,Chicago,TX,46202,US,,,4001
account_7,1805.16,USD,,"['Shops', 'Supermarkets and Groceries']",13815242,3/2/23,Costco,Costco,in store,FALSE,transaction_9597,place,123 Example St,New York,NY,85088,US,,,1554
account_8,1196.79,USD,,"['Clothing', 'Apparel']",18635079,2/5/24,Old Navy,Old Navy,in store,TRUE,transaction_9598,place,123 Example St,New York,IL,58834,US,,,176
account_9,1637.92,USD,,"['Clothing', 'Apparel']",13970922,3/6/23,Levi's,Levi's,in store,TRUE,transaction_9599,place,123 Example St,New York,CA,21656,US,,,1196
account_0,898.08,USD,,"['Technology', 'Electronics']",14534661,10/5/23,Microsoft Store,Microsoft Store,in store,TRUE,transaction_9600,place,123 Example St,Houston,TX,43852,US,,,2835
account_1,832.67,USD,,"['Shops', 'Supermarkets and Groceries']",14185755,5/29/23,Costco,Costco,in store,TRUE,transaction_9601,place,123 Example St,New York,TX,44274,US,,,946
account_2,1997.03,USD,,"['Food and Drink', 'Restaurants']",13912501,3/15/23,McDonald's,McDonald's,in store,FALSE,transaction_9602,place,123 Example St,San Francisco,CA,45791,US,,,2850
account_3,1985.18,USD,,"['Transportation', 'Ride Share']",13221915,7/21/23,Lyft,Lyft,in store,FALSE,transaction_9603,place,123 Example St,New York,IL,70351,US,,,4018
account_4,1133.58,USD,,"['Shops', 'Supermarkets and Groceries']",14233910,7/29/23,Target,Target,in store,TRUE,transaction_9604,place,123 Example St,Los Angeles,IL,21322,US,,,4943
account_5,270.28,USD,,"['Transportation', 'Ride Share']",18456232,12/13/23,Lyft,Lyft,in store,TRUE,transaction_9605,place,123 Example St,San Francisco,IL,31433,US,,,75
account_6,595.16,USD,,"['Entertainment', 'Movies']",17303467,6/12/23,Cinemark,Cinemark,in store,TRUE,transaction_9606,place,123 Example St,New York,IL,61669,US,,,1036
account_7,865.22,USD,,"['Technology', 'Electronics']",18559750,12/17/23,Sony,Sony,in store,FALSE,transaction_9607,place,123 Example St,San Francisco,IL,49330,US,,,553
account_8,823.94,USD,,"['Shops', 'Supermarkets and Groceries']",15374217,11/14/23,Target,Target,in store,FALSE,transaction_9608,place,123 Example St,Houston,IL,28049,US,,,4272
account_9,53.55,USD,,"['Food and Drink', 'Restaurants']",14601485,5/23/23,McDonald's,McDonald's,in store,TRUE,transaction_9609,place,123 Example St,Houston,CA,35937,US,,,3393
account_0,1801,USD,,"['Transportation', 'Ride Share']",16503135,5/22/23,Lyft,Lyft,in store,TRUE,transaction_9610,place,123 Example St,Los Angeles,NY,58874,US,,,3622
account_1,1061.72,USD,,"['Travel', 'Airlines']",13266716,1/27/24,JetBlue,JetBlue,in store,FALSE,transaction_9611,place,123 Example St,San Francisco,IL,94407,US,,,156
account_2,1217.31,USD,,"['Transportation', 'Ride Share']",13827325,8/12/23,Lyft,Lyft,in store,FALSE,transaction_9612,place,123 Example St,Chicago,TX,30478,US,,,543
account_3,1484.92,USD,,"['Transportation', 'Ride Share']",16565049,2/8/24,Uber,Uber,in store,FALSE,transaction_9613,place,123 Example St,Houston,IL,10908,US,,,2144
account_4,381.79,USD,,"['Shops', 'Supermarkets and Groceries']",13403907,6/22/23,Costco,Costco,in store,TRUE,transaction_9614,place,123 Example St,Chicago,TX,58527,US,,,2860
account_5,118.43,USD,,"['Technology', 'Electronics']",17516208,12/26/23,Microsoft Store,Microsoft Store,in store,FALSE,transaction_9615,place,123 Example St,New York,IL,22277,US,,,1125
account_6,59.84,USD,,"['Food and Drink', 'Restaurants']",17969317,2/2/24,Chipotle,Chipotle,in store,TRUE,transaction_9616,place,123 Example St,Houston,TX,26911,US,,,3030
account_7,1473.28,USD,,"['Shops', 'Supermarkets and Groceries']",16424852,9/25/23,Kroger,Kroger,in store,TRUE,transaction_9617,place,123 Example St,Houston,TX,93753,US,,,3927
account_8,1518.14,USD,,"['Travel', 'Airlines']",16749379,6/2/23,JetBlue,JetBlue,in store,TRUE,transaction_9618,place,123 Example St,Los Angeles,IL,77625,US,,,1974
account_9,640.09,USD,,"['Entertainment', 'Movies']",16412156,9/16/23,AMC Theaters,AMC Theaters,in store,FALSE,transaction_9619,place,123 Example St,San Francisco,CA,45256,US,,,3235
account_0,1009.87,USD,,"['Shops', 'Supermarkets and Groceries']",14012843,2/18/23,Walmart,Walmart,in store,TRUE,transaction_9620,place,123 Example St,New York,NY,54728,US,,,3303
account_1,569.24,USD,,"['Clothing', 'Apparel']",17957176,1/27/24,Under Armour,Under Armour,in store,FALSE,transaction_9621,place,123 Example St,New York,CA,24973,US,,,2402
account_2,745.09,USD,,"['Shops', 'Supermarkets and Groceries']",18530323,8/25/23,Walmart,Walmart,in store,FALSE,transaction_9622,place,123 Example St,Chicago,CA,87268,US,,,3170
account_3,1481.38,USD,,"['Entertainment', 'Movies']",13381632,7/30/23,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_9623,place,123 Example St,New York,IL,95515,US,,,2991
account_4,1086.43,USD,,"['Entertainment', 'Movies']",14037875,4/4/23,AMC Theaters,AMC Theaters,in store,TRUE,transaction_9624,place,123 Example St,Los Angeles,CA,11825,US,,,3754
account_5,1576.24,USD,,"['Entertainment', 'Movies']",13955069,5/11/23,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_9625,place,123 Example St,Chicago,TX,74352,US,,,4661
account_6,624.47,USD,,"['Clothing', 'Apparel']",17269480,2/17/23,Under Armour,Under Armour,in store,TRUE,transaction_9626,place,123 Example St,Los Angeles,TX,58144,US,,,2215
account_7,283.73,USD,,"['Clothing', 'Apparel']",18093431,5/24/23,Levi's,Levi's,in store,TRUE,transaction_9627,place,123 Example St,Los Angeles,IL,68095,US,,,4014
account_8,1205.2,USD,,"['Travel', 'Airlines']",16925910,5/29/23,JetBlue,JetBlue,in store,FALSE,transaction_9628,place,123 Example St,San Francisco,TX,43101,US,,,3304
account_9,1114.62,USD,,"['Shops', 'Supermarkets and Groceries']",18860485,5/25/23,Costco,Costco,in store,TRUE,transaction_9629,place,123 Example St,Houston,NY,28592,US,,,4197
account_0,1776.97,USD,,"['Travel', 'Airlines']",16012939,11/11/23,United Airlines,United Airlines,in store,FALSE,transaction_9630,place,123 Example St,Los Angeles,TX,66602,US,,,4659
account_1,92.28,USD,,"['Transportation', 'Ride Share']",14754253,11/27/23,Uber,Uber,in store,FALSE,transaction_9631,place,123 Example St,Los Angeles,TX,65607,US,,,2444
account_2,1259.57,USD,,"['Transportation', 'Ride Share']",14078636,2/2/24,Uber,Uber,in store,TRUE,transaction_9632,place,123 Example St,San Francisco,IL,59949,US,,,714
account_3,458.7,USD,,"['Food and Drink', 'Restaurants']",16487146,8/12/23,Subway,Subway,in store,FALSE,transaction_9633,place,123 Example St,Los Angeles,TX,25704,US,,,1910
account_4,873.85,USD,,"['Technology', 'Electronics']",18393017,1/3/24,Samsung,Samsung,in store,TRUE,transaction_9634,place,123 Example St,New York,NY,43250,US,,,1261
account_5,1395.97,USD,,"['Entertainment', 'Movies']",15179394,7/6/23,Cinemark,Cinemark,in store,TRUE,transaction_9635,place,123 Example St,New York,CA,23834,US,,,4528
account_6,792.74,USD,,"['Shops', 'Supermarkets and Groceries']",14555467,10/25/23,Kroger,Kroger,in store,FALSE,transaction_9636,place,123 Example St,Houston,TX,27233,US,,,1150
account_7,1693.86,USD,,"['Clothing', 'Apparel']",15300607,8/24/23,Under Armour,Under Armour,in store,TRUE,transaction_9637,place,123 Example St,New York,TX,91815,US,,,2179
account_8,402.46,USD,,"['Transportation', 'Ride Share']",17911805,4/18/23,Lyft,Lyft,in store,FALSE,transaction_9638,place,123 Example St,Chicago,NY,32078,US,,,3334
account_9,307.52,USD,,"['Food and Drink', 'Restaurants']",13531346,12/13/23,Chipotle,Chipotle,in store,FALSE,transaction_9639,place,123 Example St,Chicago,IL,36825,US,,,2317
account_0,34.87,USD,,"['Entertainment', 'Movies']",15495951,5/4/23,Landmark Theatres,Landmark Theatres,in store,TRUE,transaction_9640,place,123 Example St,Los Angeles,NY,29661,US,,,1009
account_1,1701.69,USD,,"['Shops', 'Supermarkets and Groceries']",16927033,12/10/23,Whole Foods,Whole Foods,in store,FALSE,transaction_9641,place,123 Example St,New York,NY,36158,US,,,3099
account_2,968.92,USD,,"['Travel', 'Airlines']",16987754,11/19/23,Southwest Airlines,Southwest Airlines,in store,TRUE,transaction_9642,place,123 Example St,Los Angeles,CA,37679,US,,,4585
account_3,433.56,USD,,"['Travel', 'Airlines']",17687543,11/24/23,JetBlue,JetBlue,in store,FALSE,transaction_9643,place,123 Example St,New York,TX,34354,US,,,448
account_4,117.07,USD,,"['Transportation', 'Ride Share']",13387480,1/6/24,Uber,Uber,in store,FALSE,transaction_9644,place,123 Example St,Chicago,IL,41541,US,,,3670
account_5,1315.87,USD,,"['Technology', 'Electronics']",18085494,9/18/23,Samsung,Samsung,in store,TRUE,transaction_9645,place,123 Example St,New York,CA,21299,US,,,2602
account_6,410.47,USD,,"['Clothing', 'Apparel']",17728946,12/1/23,Adidas,Adidas,in store,TRUE,transaction_9646,place,123 Example St,Chicago,NY,67553,US,,,3038
account_7,1983.54,USD,,"['Shops', 'Supermarkets and Groceries']",17493658,6/22/23,Target,Target,in store,TRUE,transaction_9647,place,123 Example St,New York,CA,60049,US,,,4048
account_8,1778.73,USD,,"['Transportation', 'Ride Share']",13566491,10/14/23,Uber,Uber,in store,TRUE,transaction_9648,place,123 Example St,Houston,IL,92730,US,,,1025
account_9,1454.22,USD,,"['Shops', 'Supermarkets and Groceries']",17776008,4/16/23,Costco,Costco,in store,TRUE,transaction_9649,place,123 Example St,San Francisco,NY,75422,US,,,2385
account_0,591.07,USD,,"['Transportation', 'Ride Share']",14519372,6/27/23,Uber,Uber,in store,TRUE,transaction_9650,place,123 Example St,New York,NY,73886,US,,,3895
account_1,408.76,USD,,"['Clothing', 'Apparel']",14035190,10/24/23,Adidas,Adidas,in store,TRUE,transaction_9651,place,123 Example St,San Francisco,TX,74199,US,,,1841
account_2,1812.44,USD,,"['Food and Drink', 'Restaurants']",17981540,2/14/23,Subway,Subway,in store,FALSE,transaction_9652,place,123 Example St,New York,CA,46107,US,,,1934
account_3,1245.98,USD,,"['Food and Drink', 'Restaurants']",18182768,10/14/23,Dunkin',Dunkin',in store,TRUE,transaction_9653,place,123 Example St,Houston,CA,36730,US,,,4273
account_4,218.72,USD,,"['Transportation', 'Ride Share']",14975761,1/30/24,Uber,Uber,in store,TRUE,transaction_9654,place,123 Example St,Los Angeles,NY,21292,US,,,3179
account_5,1873.7,USD,,"['Travel', 'Airlines']",18067361,8/29/23,United Airlines,United Airlines,in store,TRUE,transaction_9655,place,123 Example St,Houston,CA,88866,US,,,1662
account_6,1517.79,USD,,"['Shops', 'Supermarkets and Groceries']",13169797,3/30/23,Target,Target,in store,FALSE,transaction_9656,place,123 Example St,Houston,IL,91160,US,,,2214
account_7,1228.08,USD,,"['Transportation', 'Ride Share']",15170536,3/4/23,Lyft,Lyft,in store,TRUE,transaction_9657,place,123 Example St,New York,NY,31512,US,,,4853
account_8,1219.75,USD,,"['Technology', 'Electronics']",17814212,5/28/23,Microsoft Store,Microsoft Store,in store,FALSE,transaction_9658,place,123 Example St,San Francisco,CA,95366,US,,,3400
account_9,1644.61,USD,,"['Clothing', 'Apparel']",16765417,1/7/24,Levi's,Levi's,in store,TRUE,transaction_9659,place,123 Example St,New York,TX,30002,US,,,1877
account_0,505.58,USD,,"['Entertainment', 'Movies']",14936361,7/22/23,Landmark Theatres,Landmark Theatres,in store,TRUE,transaction_9660,place,123 Example St,Chicago,NY,29121,US,,,3437
account_1,1266.97,USD,,"['Food and Drink', 'Restaurants']",13861792,2/18/23,McDonald's,McDonald's,in store,FALSE,transaction_9661,place,123 Example St,Houston,CA,90194,US,,,2629
account_2,879.16,USD,,"['Shops', 'Supermarkets and Groceries']",16527270,1/15/24,Costco,Costco,in store,TRUE,transaction_9662,place,123 Example St,New York,IL,81407,US,,,915
account_3,92.64,USD,,"['Technology', 'Electronics']",16954348,8/27/23,Microsoft Store,Microsoft Store,in store,TRUE,transaction_9663,place,123 Example St,New York,TX,73911,US,,,1103
account_4,1903.98,USD,,"['Clothing', 'Apparel']",17144767,5/25/23,Under Armour,Under Armour,in store,FALSE,transaction_9664,place,123 Example St,Houston,TX,96688,US,,,937
account_5,1054.29,USD,,"['Entertainment', 'Movies']",15037164,5/29/23,AMC Theaters,AMC Theaters,in store,FALSE,transaction_9665,place,123 Example St,Chicago,CA,57847,US,,,147
account_6,1144.52,USD,,"['Travel', 'Airlines']",14964808,8/28/23,JetBlue,JetBlue,in store,TRUE,transaction_9666,place,123 Example St,Houston,CA,67557,US,,,4035
account_7,207.29,USD,,"['Shops', 'Supermarkets and Groceries']",14479502,7/6/23,Whole Foods,Whole Foods,in store,FALSE,transaction_9667,place,123 Example St,Los Angeles,CA,18602,US,,,2642
account_8,739.76,USD,,"['Clothing', 'Apparel']",18090199,2/21/23,Adidas,Adidas,in store,TRUE,transaction_9668,place,123 Example St,Chicago,CA,93033,US,,,476
account_9,408.78,USD,,"['Travel', 'Airlines']",17146446,9/23/23,Southwest Airlines,Southwest Airlines,in store,TRUE,transaction_9669,place,123 Example St,Los Angeles,NY,64754,US,,,2745
account_0,947.64,USD,,"['Food and Drink', 'Restaurants']",13225730,3/7/23,McDonald's,McDonald's,in store,FALSE,transaction_9670,place,123 Example St,San Francisco,CA,69555,US,,,1186
account_1,724.87,USD,,"['Shops', 'Supermarkets and Groceries']",16061758,12/22/23,Kroger,Kroger,in store,TRUE,transaction_9671,place,123 Example St,Chicago,NY,65709,US,,,3896
account_2,642.63,USD,,"['Clothing', 'Apparel']",14171709,7/24/23,Levi's,Levi's,in store,FALSE,transaction_9672,place,123 Example St,Los Angeles,TX,44345,US,,,1590
account_3,1208.66,USD,,"['Entertainment', 'Movies']",15604873,5/24/23,Cinemark,Cinemark,in store,TRUE,transaction_9673,place,123 Example St,Chicago,NY,91465,US,,,4180
account_4,1498.4,USD,,"['Clothing', 'Apparel']",18618967,12/24/23,Levi's,Levi's,in store,FALSE,transaction_9674,place,123 Example St,San Francisco,TX,18230,US,,,1324
account_5,35.62,USD,,"['Travel', 'Airlines']",17405812,1/15/24,JetBlue,JetBlue,in store,TRUE,transaction_9675,place,123 Example St,Houston,CA,48351,US,,,2559
account_6,79.46,USD,,"['Travel', 'Airlines']",18041879,10/11/23,American Airlines,American Airlines,in store,TRUE,transaction_9676,place,123 Example St,Chicago,TX,40227,US,,,2826
account_7,1294.65,USD,,"['Technology', 'Electronics']",15405092,11/13/23,Samsung,Samsung,in store,TRUE,transaction_9677,place,123 Example St,San Francisco,NY,17656,US,,,2783
account_8,1263.01,USD,,"['Shops', 'Supermarkets and Groceries']",17023981,10/2/23,Walmart,Walmart,in store,TRUE,transaction_9678,place,123 Example St,Los Angeles,IL,14747,US,,,3777
account_9,546.68,USD,,"['Technology', 'Electronics']",18395053,8/31/23,Apple Store,Apple Store,in store,TRUE,transaction_9679,place,123 Example St,Chicago,IL,45684,US,,,4821
account_0,170.98,USD,,"['Food and Drink', 'Restaurants']",13369968,3/10/23,Starbucks,Starbucks,in store,FALSE,transaction_9680,place,123 Example St,New York,CA,40856,US,,,923
account_1,1018.06,USD,,"['Shops', 'Supermarkets and Groceries']",13694770,11/25/23,Whole Foods,Whole Foods,in store,FALSE,transaction_9681,place,123 Example St,Chicago,TX,82884,US,,,4126
account_2,1126.12,USD,,"['Clothing', 'Apparel']",18078513,2/8/24,Under Armour,Under Armour,in store,FALSE,transaction_9682,place,123 Example St,Chicago,CA,96874,US,,,2087
account_3,843.92,USD,,"['Food and Drink', 'Restaurants']",18778504,8/20/23,McDonald's,McDonald's,in store,FALSE,transaction_9683,place,123 Example St,Chicago,IL,81524,US,,,2011
account_4,1889.61,USD,,"['Technology', 'Electronics']",17284202,10/25/23,Sony,Sony,in store,FALSE,transaction_9684,place,123 Example St,Los Angeles,TX,52694,US,,,3084
account_5,1690.76,USD,,"['Entertainment', 'Movies']",13208576,7/15/23,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_9685,place,123 Example St,San Francisco,TX,20188,US,,,2731
account_6,1572.97,USD,,"['Shops', 'Supermarkets and Groceries']",15872059,10/19/23,Costco,Costco,in store,FALSE,transaction_9686,place,123 Example St,Los Angeles,IL,37242,US,,,4876
account_7,1977.88,USD,,"['Entertainment', 'Movies']",13457807,3/26/23,Cinemark,Cinemark,in store,TRUE,transaction_9687,place,123 Example St,New York,NY,19922,US,,,2237
account_8,978.44,USD,,"['Food and Drink', 'Restaurants']",14564150,7/11/23,Starbucks,Starbucks,in store,FALSE,transaction_9688,place,123 Example St,Los Angeles,IL,78870,US,,,1376
account_9,1821.4,USD,,"['Entertainment', 'Movies']",13602722,11/20/23,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_9689,place,123 Example St,Los Angeles,CA,50221,US,,,4375
account_0,17.99,USD,,"['Transportation', 'Ride Share']",16323731,4/22/23,Lyft,Lyft,in store,FALSE,transaction_9690,place,123 Example St,Los Angeles,CA,34709,US,,,1529
account_1,1996.51,USD,,"['Technology', 'Electronics']",14396501,12/18/23,Best Buy,Best Buy,in store,TRUE,transaction_9691,place,123 Example St,Chicago,TX,69400,US,,,3167
account_2,180.61,USD,,"['Shops', 'Supermarkets and Groceries']",18438963,6/14/23,Costco,Costco,in store,TRUE,transaction_9692,place,123 Example St,New York,TX,17072,US,,,671
account_3,437.9,USD,,"['Transportation', 'Ride Share']",17644405,1/12/24,Lyft,Lyft,in store,FALSE,transaction_9693,place,123 Example St,Houston,IL,94739,US,,,2179
account_4,1036.34,USD,,"['Food and Drink', 'Restaurants']",13214156,9/23/23,Subway,Subway,in store,TRUE,transaction_9694,place,123 Example St,San Francisco,TX,51668,US,,,4541
account_5,728.27,USD,,"['Clothing', 'Apparel']",18123239,12/18/23,Old Navy,Old Navy,in store,TRUE,transaction_9695,place,123 Example St,Houston,TX,73619,US,,,4456
account_6,22.55,USD,,"['Shops', 'Supermarkets and Groceries']",16767327,10/11/23,Walmart,Walmart,in store,TRUE,transaction_9696,place,123 Example St,San Francisco,CA,91914,US,,,1098
account_7,978.43,USD,,"['Transportation', 'Ride Share']",14852913,12/4/23,Uber,Uber,in store,TRUE,transaction_9697,place,123 Example St,San Francisco,TX,23806,US,,,1331
account_8,591.3,USD,,"['Clothing', 'Apparel']",18402966,9/16/23,Old Navy,Old Navy,in store,FALSE,transaction_9698,place,123 Example St,Chicago,NY,68903,US,,,1121
account_9,1401.75,USD,,"['Travel', 'Airlines']",17682463,5/2/23,American Airlines,American Airlines,in store,FALSE,transaction_9699,place,123 Example St,Chicago,CA,18655,US,,,272
account_0,1171.75,USD,,"['Transportation', 'Ride Share']",18819064,11/8/23,Uber,Uber,in store,FALSE,transaction_9700,place,123 Example St,Los Angeles,NY,75861,US,,,2488
account_1,337.96,USD,,"['Transportation', 'Ride Share']",18474110,6/4/23,Uber,Uber,in store,TRUE,transaction_9701,place,123 Example St,Houston,NY,43765,US,,,4846
